OBJECTID_1,OBJECTID,TRACT,BLKGRP,GEOID,GID,TOTAL_AC,LAND_AC,T_CAN_AC,T_CAN_PCT,VEG_AC,VEG_PCT,BLD_AC,BLD_PCT,TO_IA_AC,TO_IA_PCT,ROAD_AC,ROAD_PCT,SWALK_AC,SWALK_PCT,OT_IA_AC,OT_IA_PCT,WAT_AC,WAT_PCT,SOIL_AC,SOIL_PCT,UTC_AC,UTC_PCT,PPA_V_AC,PPA_V_PCT,TO_PPA_AC,TO_PPA_PCT,PPA_IA_AC,PPA_IA_PCT,UN_IA_AC,UN_IA_PCT,TO_UN_AC,TO_UN_PCT,UN_SL_AC,UN_SL_PCT,UN_OT_AC,UN_OT_PCT,WATER_AC,WATER_PCT,UTC_AC06,UTC_PCT06,UTC_AC11,UTC_PCT11,PCT_CHG_06,PCT_CHG_11,SHAPEAREA,SHAPELEN
285,285,007601,4,110010076014,285,30.38,30.38,7.81,25.70770244,4.21,13.85780119,7.36,24.22646478,18.36,60.43449638,6.77,22.28439763,1.33,4.37788018,2.9,9.54575379,0,0,0,0,7.81,25.70770244,4.21,13.85780119,7.93,26.10269914,3.72,12.24489796,14.13,46.51086241,14.64,48.18959842,0,0,0.52,1.7116524,0,0,5.76,18.959842,6.65,21.88940092,6.74786043,3.81830151,1323409.54432525,5052.71432569147
286,286,007601,5,110010076015,286,171.41,132.72,20.87,15.72483424,50.03,37.69590115,10.6,7.986739,60.59,45.65250151,32.72,24.65340567,4.58,3.45087402,12.69,9.56148282,38.69,22.57162793,1.22,0.91922845,20.87,15.72483424,47.71,35.94786016,60.36,45.47920434,12.65,9.53134418,43.32,32.64014467,51.48,38.78842676,1.22,0.91922845,6.95,5.23658831,38.69,22.57,26.86,20.29927449,14.33,10.7776775,-4.57444025,4.94715674,7466084.356987,13831.0838104842
287,287,007603,1,110010076031,287,52.18,52.18,18.94,36.29743197,11.22,21.50249138,8,15.33154465,22.02,42.20007666,7.64,14.64162514,2.76,5.28938291,3.63,6.95668839,0,0,0,0,18.94,36.29743197,11.19,21.44499808,17.41,33.36527405,6.23,11.9394404,15.63,29.95400537,15.82,30.31812955,0,0,0.19,0.36412419,0,0,15.42,29.55155232,18.82,36.0674588,6.74587965,0.22997317,2273018.6857221,6756.2645408123
288,288,007603,2,110010076032,288,80.77,80.77,33.07,40.94341959,16.32,20.20552185,10.07,12.46750031,31.38,38.85105856,14.62,18.10077999,2.72,3.36758698,3.97,4.91519128,0,0,0.01,0.01238083,33.07,40.94341959,16.23,20.09409434,22.1,27.36164417,5.87,7.26754983,24.69,30.5682803,25.61,31.70731707,0.01,0.01238083,0.91,1.12665594,0,0,30.26,37.45976727,31.35,38.80911117,3.48365232,2.13430842,3518430.40603537,7762.67741498145
289,289,007603,3,110010076033,289,95.36,95.36,53.19,55.77810403,18.7,19.60989933,8.03,8.42072148,23.47,24.61199664,9.4,9.85738255,1.02,1.06963087,5.03,5.27474832,0,0,0,0,53.19,55.77810403,18.68,19.58892617,24.69,25.89135906,6.01,6.30243289,17.43,18.27810403,17.48,18.33053691,0,0,0.05,0.05243289,0,0,47.19,49.48615772,52.62,55.18036913,6.29194631,0.5977349,4153886.77819791,8684.09071570581
290,290,007603,4,110010076034,290,74.77,74.77,43.44,58.09816771,13.51,18.06874415,7.54,10.08425839,17.82,23.83308814,6.36,8.50608533,1.42,1.89915742,2.49,3.33021265,0,0,0.01,0.01337435,43.44,58.09816771,13.51,18.06874415,17.41,23.28473987,3.9,5.21599572,13.9,18.59034372,13.92,18.61709242,0.01,0.01337435,0.02,0.0267487,0,0,38.6,51.62498328,41.9,56.03851812,6.47318443,2.05964959,3256859.9733217,7398.82426740701
291,291,007604,1,110010076041,291,41.38,41.38,16.1,38.90768487,6.58,15.90140164,5.97,14.42725955,18.7,45.19091348,8.14,19.67133881,1.64,3.96326728,2.94,7.10488159,0,0,0,0,16.1,38.90768487,6.58,15.90140164,11.15,26.94538424,4.57,11.0439826,14.12,34.12276462,14.13,34.14693088,0,0,0.02,0.04833253,0,0,13.81,33.38167754,14.84,35.8714044,5.52600733,3.03628047,1802184.72023983,6807.51588942379
350,350,009508,2,110010095082,350,61.73,61.73,12.69,20.55726551,19.53,31.63777742,12.09,19.58529078,29.5,47.78875749,10.15,16.44257249,1.27,2.05734651,5.99,9.70354771,0,0,0,0,12.69,20.55726551,19.53,31.63777742,26.8,43.41487121,7.26,11.76089422,22.24,36.02786328,22.24,36.02786328,0,0,0,0,0,0,9.68,15.68373299,11.97,19.39403759,4.87353252,1.16322792,2688784.04348837,7186.1526786858
351,351,009508,3,110010095083,351,56.67,56.67,14.5,25.58673019,17.18,30.31586377,6.54,11.54049762,25,44.11505206,11.66,20.57526028,1.41,2.48808894,5.39,9.51120522,0,0,0,0,14.5,25.58673019,17.18,30.31586377,23.98,42.31515793,6.8,11.99929416,18.2,32.1157579,18.2,32.1157579,0,0,0,0,0,0,13.25,23.37272888,14.82,26.14217675,2.21400132,-0.55544656,2468904.66140934,8940.76386436556
352,352,009509,1,110010095091,352,44.08,44.08,11.52,26.13430127,13.7,31.07985481,7.18,16.28856624,18.86,42.78584392,7.36,16.6969147,0.75,1.70145191,3.57,8.09891107,0,0,0,0,11.52,26.13430127,13.7,31.07985481,18.02,40.88021779,4.32,9.80036298,14.54,32.98548094,14.54,32.98548094,0,0,0,0,0,0,8.55,19.39655172,10.29,23.34392015,6.73774955,2.79038113,1920111.84556328,6770.32541346276
353,353,009509,2,110010095092,353,52.55,52.55,14.51,27.61179829,15.09,28.71550904,8.6,16.36536632,22.94,43.65366318,9.18,17.46907707,1.16,2.2074215,4,7.61179829,0,0,0,0,14.51,27.61179829,15.09,28.71550904,20.25,38.53472883,5.16,9.81921979,17.78,33.83444339,17.78,33.83444339,0,0,0,0,0,0,11.15,21.21788773,13.09,24.9096099,6.39391056,2.70218839,2288846.83433892,6948.34220187306
354,354,009509,3,110010095093,354,62.93,62.93,12.1,19.22771333,13.02,20.68965517,11.89,18.89400922,37.82,60.09852217,17.52,27.84045765,1.03,1.63673923,7.38,11.72731607,0,0,0,0,12.1,19.22771333,13.02,20.68965517,21.42,34.0378198,8.41,13.3640553,29.41,46.73446687,29.41,46.73446687,0,0,0,0,0,0,9.19,14.60352773,9.18,14.58763706,4.6241856,4.64007628,2741184.14888944,7324.59158819794
355,355,009601,1,110010096011,355,514.85,479.61,194.73,40.60173891,143.73,29.96809908,22.66,4.72467213,131.77,27.47440629,54.59,11.38216468,10.41,2.17051354,44.12,9.19914097,35.24,6.84402635,9.38,1.95575572,194.73,40.60173891,135.49,28.25003649,185.99,38.77942495,50.49,10.52730343,77.24,16.10475178,98.9,20.62092117,9.22,1.92239528,12.43,2.59168908,35.24,6.84,174.36,37.69701425,193.77,42.08822954,2.90472467,-1.48649063,22426783.5254969,22035.8804760903
356,356,009602,1,110010096021,356,115.63,115.57,22.21,19.21779008,15.11,13.07432725,12.1,10.46984512,77.77,67.29254997,36.19,31.31435494,5.38,4.65518733,24.1,20.85316259,0.05,0.04701548,0.49,0.42398546,22.21,19.21779008,15.08,13.04836895,44.15,38.20195552,29.07,25.15358657,48.3,41.79285282,49.22,42.58890716,0.47,0.40667993,0.46,0.39802717,0.05,0.05,16.74,14.50355224,21.3,18.44954526,4.71423784,0.76824483,5036396.68899827,11654.0396048616
292,292,007604,2,110010076042,292,202.15,202.15,120.3,59.51026466,23.39,11.57061588,14.42,7.13331684,58.45,28.91417264,28.46,14.07865446,4.09,2.02325006,11.48,5.67895127,0,0,0.01,0.00494682,120.3,59.51026466,22.81,11.28370022,37.87,18.73361365,15.06,7.44991343,42.88,21.21197131,43.99,21.76106851,0.01,0.00494682,1.09,0.53920356,0,0,111.33,55.07024139,116.55,57.65235457,4.44002326,1.85791008,8805883.63607633,16998.1471988781
293,293,007604,3,110010076043,293,94.63,94.63,61.44,64.92655606,9.81,10.36669132,7.16,7.5663109,23.37,24.69618514,9.28,9.80661524,2.4,2.5361936,4.54,4.79763289,0,0,0,0,61.44,64.92655606,9.77,10.32442143,16.34,17.2672514,6.57,6.94282997,16.43,17.36235866,16.85,17.80619254,0,0,0.42,0.44383388,0,0,58.78,62.11560816,59.71,63.09838318,2.8109479,1.82817288,4121980.35236396,8535.13188355491
294,294,007605,1,110010076051,294,32.16,32.16,6.26,19.46517413,9.05,28.14054726,6.19,19.24751244,16.86,52.42537313,5.58,17.35074627,1.04,3.23383085,4.05,12.59328358,0,0,0,0,6.26,19.46517413,9.05,28.14054726,14.14,43.96766169,5.09,15.82711443,11.77,36.59825871,11.77,36.59825871,0,0,0,0,0,0,4.4,13.68159204,4.01,12.46890547,5.78358209,6.99626866,1400958.29525121,4832.20166867962
295,295,007605,2,110010076052,295,59.21,59.21,30.61,51.69734842,7.61,12.85255869,6.99,11.80543827,20.99,35.45009289,8.84,14.92991049,2.15,3.63114339,3,5.0667117,0,0,0,0,30.61,51.69734842,7.61,12.85255869,12.68,21.41530147,5.06,8.54585374,15.83,26.73534876,15.92,26.88735011,0,0,0.09,0.15200135,0,0,28.98,48.94443506,30.51,51.52845803,2.75291336,0.16889039,2579263.52048875,8180.50207676293
296,296,007605,3,110010076053,296,20.75,20.75,6.42,30.93975904,2.38,11.46987952,4.45,21.44578313,11.95,57.59036145,4.87,23.46987952,0.82,3.95180723,1.82,8.77108434,0,0,0,0,6.42,30.93975904,2.22,10.69879518,4.82,23.22891566,2.6,12.53012048,9.32,44.91566265,9.51,45.8313253,0,0,0.19,0.91566265,0,0,4.76,22.93975904,5.17,24.91566265,8,6.02409639,903866.874602659,4198.7024047334
297,297,007703,1,110010077031,297,90.57,90.57,51.46,56.81793088,11.98,13.22733797,8.52,9.40708844,27.13,29.95473115,10.32,11.39450149,2.48,2.73821354,5.8,6.4038865,0,0,0,0,51.46,56.81793088,11.36,12.54278459,19.27,21.27636083,7.92,8.74461742,18.85,20.81263111,19.84,21.90570829,0,0,0.99,1.09307718,0,0,50.46,55.71381252,54.87,60.58297449,1.10411836,-3.76504361,3945206.49660543,9780.40357405425
298,298,007703,2,110010077032,298,75.09,75.09,32.52,43.30803036,16.14,21.49420695,5.89,7.84392063,26.41,35.17112798,11.36,15.12851245,1.98,2.6368358,7.18,9.5618591,0,0,0.01,0.01331735,32.52,43.30803036,15.52,20.6685311,22.96,30.57664136,7.44,9.90811027,17.25,22.97243308,19.61,26.11532827,0.01,0.01331735,2.34,3.11626049,0,0,26.1,34.76755029,31.37,41.77653482,8.54048008,1.53149554,3270820.30249453,10259.1112939085
299,299,007703,3,110010077033,299,64.63,64.63,16.12,24.94197741,15.95,24.67894167,10.39,16.07612564,31.93,49.40430141,11.57,17.90190314,4.4,6.80798391,5.56,8.60281603,0,0,0.64,0.9902522,16.12,24.94197741,15.84,24.50874207,25.27,39.0994894,9.43,14.59074733,21.97,33.99350147,23.24,35.95853319,0.59,0.91288875,0.68,1.05214297,0,0,13.57,20.99644128,15.17,23.47207179,3.94553613,1.46990562,2815142.52552072,7719.88100416653
300,300,007703,4,110010077034,300,19.59,19.59,6.46,32.97600817,2.75,14.03777437,2.87,14.6503318,10.32,52.67993874,4.58,23.37927514,0.97,4.95150587,1.9,9.69882593,0,0,0.06,0.30627871,6.46,32.97600817,2.73,13.93568147,5.57,28.43287392,2.85,14.5482389,7.45,38.02960694,7.56,38.59111792,0.06,0.30627871,0.05,0.25523226,0,0,4.57,23.31632653,6.42,32.75510204,9.65968164,0.22090613,853581.16297996,5621.61140405406
301,301,007707,1,110010077071,301,93.01,93.01,31.16,33.501774,19.38,20.8364692,12.01,12.91259004,42.48,45.67250833,16.68,17.93355553,3.8,4.0855822,9.99,10.74078056,0,0,0,0,31.16,33.501774,18.18,19.54628535,30.64,32.94269433,12.46,13.39640899,28.69,30.84614558,31.21,33.55553166,0,0,2.52,2.70938609,0,0,16.36,17.5895065,30.2,32.46962692,15.9122675,1.03214708,4051479.99666029,10222.7037932583
302,302,007707,2,110010077072,302,115.24,115.24,42.47,36.85352308,21.63,18.76952447,14.17,12.29607775,51.15,44.38562999,17.44,15.13363415,3.57,3.09788268,15.97,13.8580354,0,0,0,0,42.47,36.85352308,21.54,18.69142659,37.55,32.58417216,16,13.88406803,31.59,27.41235682,35.23,30.5709823,0,0,3.64,3.15862548,0,0,32.43,28.13882863,40.31,34.97613883,8.71469445,1.87738425,5020134.56167765,9268.51269384263
303,303,007708,1,110010077081,303,31.86,31.86,9.91,31.10483365,4.35,13.65348399,4.94,15.50533584,17.47,54.83364721,5.1,16.00753296,1.44,4.51977401,6,18.83239171,0,0,0.12,0.37664783,9.91,31.10483365,4.35,13.65348399,11.78,36.9742624,7.43,23.32077841,10.03,31.48148148,10.16,31.88951664,0.12,0.37664783,0.01,0.03138732,0,0,6.45,20.24482109,9.35,29.34714375,10.86001255,1.75768989,1387681.03426004,5181.62868195755
304,304,007708,2,110010077082,304,179.75,149.62,76.68,51.24983291,19.27,12.87929421,7.43,4.96591365,52.35,34.98863788,22.3,14.90442454,2.47,1.65084882,20.15,13.46745088,30.13,16.76266964,1.32,0.882235,76.68,51.24983291,19.27,12.87929421,41.87,27.98422671,22.6,15.1049325,29.72,19.86365459,31.07,20.76594038,1.32,0.882235,0.02,0.0133672,30.13,16.76,70.8,47.65751212,78.57,52.29980696,3.59232079,-1.04997405,7829624.77034825,14691.6503100835
305,305,007709,1,110010077091,305,190.86,170.8,60.72,35.55035129,52.73,30.87236534,10.96,6.41686183,56.36,32.99765808,32.82,19.21545667,4.9,2.86885246,7.68,4.49648712,20.05,10.50770609,0.99,0.57962529,60.72,35.55035129,44.72,26.18266979,56.61,33.1440281,11.89,6.96135831,43.3,25.35128806,53.47,31.30562061,0.95,0.55620609,9.23,5.40398126,20.05,10.51,48.7,28.59659425,54.15,31.67592863,6.95375704,3.87442265,8313561.44264593,13338.8520440845
306,306,007709,2,110010077092,306,37.62,37.62,11.95,31.76501861,6.24,16.58692185,5.86,15.57682084,19.38,51.51515152,8.14,21.6374269,2.11,5.60871877,3.28,8.71876661,0,0,0.05,0.13290803,11.95,31.76501861,6.08,16.16161616,11.03,29.3195109,4.95,13.15789474,13.99,37.18766614,14.64,38.91547049,0.05,0.13290803,0.6,1.59489633,0,0,8.57,22.78043594,11.18,29.71823498,8.98458267,2.04678363,1638614.19353412,5767.48807903399
307,307,007803,1,110010078031,307,119.1,118.84,61.02,51.34634803,11.26,9.47492427,12.33,10.37529451,45.35,38.160552,18.35,15.44092898,5.04,4.2409963,9.64,8.11174689,0.26,0.22178607,1.21,1.0181757,61.02,51.34634803,9.25,7.78357455,23.83,20.05217099,14.58,12.26859643,30.68,25.81622349,33.99,28.60148098,0.57,0.47963649,2.74,2.305621,0.26,0.22,55.75,47.0464135,58.25,49.14367671,4.29993453,2.20267132,5188028.06715314,11113.3734172799
308,308,007803,2,110010078032,308,34.09,34.09,12.56,36.84364916,6.74,19.7711939,4.59,13.46435905,14.79,43.38515694,5.06,14.84306248,0.93,2.72807275,4.23,12.40833089,0,0,0,0,12.56,36.84364916,6.74,19.7711939,11.89,34.87826342,5.15,15.10706952,9.64,28.27808742,9.64,28.27808742,0,0,0,0,0,0,10.64,31.20234604,12.43,36.4516129,5.64130312,0.39203626,1485032.47786878,5000.7213680922
309,309,007803,3,110010078033,309,44.86,44.86,14.61,32.5679893,7.58,16.89701293,6.68,14.89077129,22.64,50.46812305,9.4,20.95407936,1.81,4.03477486,4.75,10.58849755,0,0,0.02,0.04458315,14.61,32.5679893,7.57,16.87472136,13.91,31.00757914,6.34,14.13285778,16.08,35.84485065,16.34,36.42443156,0.02,0.04458315,0.23,0.5127062,0,0,11.68,26.03655818,13.99,31.18591173,6.53143112,1.38207757,1954094.16254742,5660.9423813168
310,310,007803,4,110010078034,310,49.71,49.71,17.48,35.16395092,8.09,16.27439147,8.38,16.8577751,24.03,48.34037417,8.1,16.29450815,1.62,3.25890163,5.93,11.9291893,0,0,0.1,0.20116677,17.48,35.16395092,8.09,16.27439147,15.65,31.48259907,7.56,15.2082076,16.48,33.15228324,16.58,33.35345001,0.1,0.20116677,0,0,0,0,14.95,30.0804829,16.95,34.10462777,5.08346802,1.05932315,2165155.93706903,6538.10174338961
311,311,007804,1,110010078041,311,67.91,67.53,24.36,36.07285651,12.14,17.97719532,7.09,10.49903746,30.55,45.23915297,14.89,22.0494595,2.9,4.29438768,5.67,8.39626833,0.38,0.55383115,0.47,0.69598697,24.36,36.07285651,12.12,17.94757885,19.98,29.58685029,7.86,11.63927143,21.98,32.54849696,23.19,34.3402932,0.47,0.69598697,0.73,1.08100104,0.38,0.55,22.52,33.29390893,23.2,34.42136499,2.77894758,1.65149152,2958495.30258641,11780.1195208923
312,312,007804,2,110010078042,312,87.88,87.83,23.7,26.98394626,24.68,28.09973813,10.84,12.34202437,39.45,44.91631561,13.36,15.21120346,5.94,6.76306501,9.3,10.58863714,0.05,0.0514587,0,0,23.7,26.98394626,21.98,25.02561767,35.58,40.51007628,13.6,15.48445861,24.21,27.56461346,28.55,32.50597746,0,0,4.34,4.941364,0.05,0.05,20.31,23.13738893,22.12,25.18214936,3.84655733,1.8017969,3828018.15921219,7951.58426601483
313,313,007804,3,110010078043,313,53.72,53.72,18.39,34.23306031,10.99,20.45793001,7.53,14.01712584,24.3,45.23454952,9.93,18.48473567,1.32,2.45718541,5.52,10.27550261,0,0,0.02,0.03723008,18.39,34.23306031,10.86,20.21593448,17.63,32.8183172,6.77,12.60238273,17.46,32.5018615,17.69,32.93000745,0.02,0.03723008,0.21,0.39091586,0,0,14.68,27.33196798,18.24,33.9601564,6.90109234,0.27290392,2339698.17670825,7430.91683171462
314,314,007806,1,110010078061,314,73.2,73.2,22.62,30.90163934,15.32,20.92896175,10.69,14.60382514,35.26,48.16939891,13.71,18.7295082,2.46,3.36065574,8.39,11.46174863,0,0,0,0,22.62,30.90163934,13.52,18.46994536,23.64,32.29508197,10.12,13.82513661,24.39,33.31967213,26.94,36.80327869,0,0,2.56,3.49726776,0,0,19.03,25.99726776,22.55,30.80601093,4.90437158,0.09562842,3188806.65678777,8778.30722285892
315,315,007806,2,110010078062,315,97.02,97.02,27.25,28.08699237,15.57,16.04823748,13.24,13.64667079,54.21,55.8750773,19.89,20.50092764,4.67,4.81344053,16.4,16.90373119,0,0,0,0,27.25,28.08699237,15.5,15.9760874,33.61,34.64234179,18.11,18.66625438,33.12,34.13729128,36.17,37.280973,0,0,3.05,3.14368172,0,0,21.83,22.49819643,24.26,25.00257652,5.58879594,3.08441585,4226243.75803588,10050.5016939676
316,316,007807,1,110010078071,316,59.9,59.9,22.35,37.31218698,11.57,19.31552588,7.77,12.97161937,25.99,43.38898164,11.1,18.53088481,1.96,3.2721202,5.15,8.59766277,0,0,0,0,22.35,37.31218698,10.84,18.09682805,17.5,29.21535893,6.67,11.13522538,18.87,31.50250417,20.05,33.47245409,0,0,1.18,1.96994992,0,0,20.07,33.50584307,21.81,36.41068447,3.80634391,0.9015025,2609076.54439792,7602.97675608986
317,317,007807,2,110010078072,317,69.53,69.52,17.05,24.52531646,13.93,20.03739931,11.06,15.90909091,38.54,55.43728423,12.76,18.35443038,4.62,6.64556962,10.1,14.52819333,0,0.00248793,0,0,17.05,24.52531646,12.5,17.98043728,22.66,32.59493671,10.16,14.61449942,23.82,34.26352129,29.81,42.87974684,0,0,5.99,8.61622555,0,0,12.67,18.22497123,15.69,22.57229176,6.30034522,1.9530247,3028529.37735994,8567.44322484008
318,318,007808,1,110010078081,318,76.2,75.97,24.37,32.07845202,16.91,22.25878636,10.38,13.66328814,34.68,45.64959853,12.79,16.835593,3.73,4.90983283,7.79,10.25404765,0.23,0.30125756,0.01,0.01316309,24.37,32.07845202,16.22,21.35053311,27.33,35.97472687,11.11,14.62419376,23.16,30.48571805,24.27,31.94682111,0.01,0.01316309,1.1,1.44793998,0.23,0.3,20.51,26.99749901,23.78,31.38445295,5.08095301,0.69399907,3319579.31758486,7597.30127696736
319,319,007808,2,110010078082,319,92.97,92.74,30.6,32.99547121,19.5,21.02652577,8.73,9.41341385,42.54,45.87017468,16.28,17.55445331,3.18,3.42894113,14.34,15.46258357,0.23,0.24559902,0.1,0.10782834,30.6,32.99547121,16.94,18.26612034,34.12,36.79102868,17.18,18.52490835,25.01,26.96786716,28.02,30.21350011,0.1,0.10782834,2.91,3.13780462,0.23,0.25,29.68,31.97931257,31.05,33.46265761,1.01615864,-0.4671864,4049558.73034175,7874.2935851196
320,320,007808,3,110010078083,320,65.67,65.6,24.22,36.92073171,14.81,22.57621951,7.19,10.96036585,26.22,39.9695122,10.54,16.06707317,2.59,3.94817073,5.9,8.99390244,0.07,0.11213082,0.35,0.53353659,24.22,36.92073171,12.52,19.08536585,20.36,31.03658537,7.85,11.96646341,17.73,27.02743902,21.02,32.04268293,0.35,0.53353659,2.94,4.48170732,0.07,0.11,23.71,36.13778387,24.86,38.00642104,0.78294783,-1.08568933,2860312.28660649,7073.72732657837
321,321,007809,1,110010078091,321,63.23,63.23,19.84,31.37751068,12.21,19.3104539,10.09,15.95761506,30.96,48.96409932,11.06,17.49169698,2.6,4.11197217,7.21,11.40281512,0,0,0.22,0.34793611,19.84,31.37751068,12.2,19.29463862,22,34.79361063,9.79,15.48315673,21.15,33.44931204,21.4,33.84469397,0.22,0.34793611,0.02,0.03163056,0,0,15.37,24.30808161,18.66,29.51130792,7.06942907,1.86620275,2754331.7219754,7033.97928176133
322,322,007809,2,110010078092,322,69.01,69.01,20.42,29.58991451,12.97,18.79437763,11.6,16.80915809,35.62,51.61570787,12.92,18.72192436,2.66,3.85451384,8.45,12.24460223,0,0,0,0,20.42,29.58991451,12.97,18.79437763,24.08,34.8934937,11.11,16.09911607,24.52,35.53108245,24.52,35.53108245,0,0,0,0,0,0,17.86,25.88405797,19.97,28.94202899,3.70585653,0.64788552,3005974.07556238,8073.59958218382
323,323,007901,1,110010079011,323,21.91,21.91,3.23,14.74212688,2.03,9.26517572,4.75,21.67959836,16.63,75.90141488,5.83,26.6088544,1.72,7.85029667,4.33,19.76266545,0,0,0.02,0.09128252,3.23,14.74212688,1.25,5.70515746,4.16,18.98676403,2.91,13.28160657,9.73,44.40894569,14.52,66.27110908,0,0,4.79,21.8621634,0,0,2.29,10.45184847,2.63,12.0036513,4.29027841,2.73847558,954450.380106708,4141.59487007654
324,324,007901,2,110010079012,324,23.45,23.45,4.82,20.554371,2.75,11.72707889,6.08,25.92750533,15.87,67.67590618,5.21,22.21748401,0.68,2.89978678,3.89,16.58848614,0,0,0,0,4.82,20.554371,2.75,11.72707889,7.33,31.25799574,4.58,19.53091684,11.3,48.18763326,11.3,48.18763326,0,0,0,0,0,0,3.83,16.3326226,4.4,18.76332623,4.2217484,1.79104478,1021482.43077696,4031.8002463899
325,325,007901,3,110010079013,325,22.9,22.9,4.52,19.73799127,2.56,11.1790393,6.68,29.17030568,15.82,69.08296943,4.51,19.69432314,0.99,4.3231441,3.64,15.89519651,0,0,0,0,4.52,19.73799127,2.56,11.1790393,7.18,31.35371179,4.62,20.17467249,11.19,48.86462882,11.2,48.90829694,0,0,0.01,0.04366812,0,0,3.09,13.49934469,3.95,17.25644386,6.23864657,2.4815474,997115.850509451,4038.24001571946
326,326,007901,4,110010079014,326,30.16,30.16,6.57,21.78381963,2.88,9.54907162,7.96,26.39257294,20.71,68.66710875,7.8,25.86206897,1.71,5.66976127,3.24,10.74270557,0,0,0,0,6.57,21.78381963,2.37,7.85809019,7.18,23.80636605,4.8,15.91511936,15.76,52.25464191,16.42,54.44297082,0,0,0.66,2.18832891,0,0,5.66,18.76657825,5.14,17.04244032,3.01724138,4.74137931,1313899.26245936,4802.82273397843
327,327,007903,1,110010079031,327,59.94,59.94,11.56,19.28595262,8.3,13.84718051,14.9,24.85819152,38.21,63.74708041,14.11,23.54020687,2.59,4.32098765,6.6,11.01101101,0,0,1.87,3.11978645,11.56,19.28595262,7.31,12.19552886,16.17,26.97697698,8.86,14.78144811,29.01,48.3983984,32.2,53.72038705,1.86,3.1031031,1.33,2.21888555,0,0,6.93,11.55963303,10.18,16.98081735,7.72631959,2.30513527,2611145.78514965,7122.50986994378
328,328,008001,1,110010080011,328,21.39,21.39,6.29,29.40626461,1.25,5.84385227,5.7,26.64796634,13.86,64.79663394,4.33,20.24310425,1.13,5.28284245,2.7,12.6227209,0,0,0,0,6.29,29.40626461,1.22,5.70359981,5.03,23.51566152,3.81,17.81206171,10.03,46.89107059,10.07,47.07807387,0,0,0.04,0.18700327,0,0,4.24,19.81308411,5.21,24.34579439,9.5931805,5.06047022,931898.079207183,5107.14197981763
329,329,008001,2,110010080012,329,40.04,40.04,9.78,24.42557443,3.61,9.01598402,11.81,29.4955045,26.65,66.55844156,7.58,18.93106893,2.19,5.46953047,5.07,12.66233766,0,0,0,0,9.78,24.42557443,2.83,7.06793207,9.55,23.85114885,6.73,16.80819181,19.33,48.27672328,20.71,51.72327672,0,0,1.38,3.44655345,0,0,6.33,15.80524345,8.29,20.69912609,8.62033098,3.72644833,1744356.38885563,5617.89909150138
330,330,008001,3,110010080013,330,18.99,18.99,5.42,28.54133755,1.69,8.89942075,5.6,29.48920484,11.88,62.55924171,3.39,17.85150079,0.57,3.00157978,2.33,12.26961559,0,0,0,0,5.42,28.54133755,1.69,8.89942075,4.59,24.17061611,2.9,15.27119537,8.98,47.28804634,8.98,47.28804634,0,0,0,0,0,0,3.8,20,5.02,26.42105263,8.54133755,2.12028491,827302.20112205,4665.20636429383
331,331,008002,1,110010080021,331,67.58,67.58,13.13,19.4288251,12.44,18.40781296,11.41,16.8836934,41.43,61.30511986,18.71,27.68570583,3.18,4.70553418,8.13,12.03018645,0,0,0.58,0.85824208,13.13,19.4288251,10.26,15.18200651,17.54,25.95442439,7.29,10.78721515,30.11,44.55460195,36.91,54.61675052,0.27,0.39952649,6.53,9.66262208,0,0,9.05,13.39153596,11.11,16.43977508,6.03728914,2.98905001,2943708.46647684,8801.39282853585
332,332,008002,2,110010080022,332,75.27,75.27,24.91,33.09419423,9.53,12.66108675,17.34,23.03706656,40.31,53.55387272,12.99,17.25787166,3.63,4.8226385,6.35,8.436296,0,0,0.51,0.67756078,24.91,33.09419423,6.59,8.75514813,15.26,20.27368141,8.67,11.51853328,30.3,40.25508171,35.1,46.63212435,0.28,0.37199415,4.52,6.00504849,0,0,17.14,22.76833156,21.75,28.89213603,10.32586267,4.20205821,3278840.39131631,11226.8022420564
