OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,GID,TOTAL_AC,LAND_AC,T_CAN_AC,T_CAN_PCT,VEG_AC,VEG_PCT,BLD_AC,BLD_PCT,TO_IA_AC,TO_IA_PCT,ROAD_AC,ROAD_PCT,SWALK_AC,SWALK_PCT,OT_IA_AC,OT_IA_PCT,WAT_AC,WAT_PCT,SOIL_AC,SOIL_PCT,UTC_AC,UTC_PCT,PPA_V_AC,PPA_V_PCT,TO_PPA_AC,TO_PPA_PCT,PPA_IA_AC,PPA_IA_PCT,UN_IA_AC,UN_IA_PCT,TO_UN_AC,TO_UN_PCT,UN_SL_AC,UN_SL_PCT,UN_OT_AC,UN_OT_PCT,WATER_AC,WATER_PCT,UTC_AC06,UTC_PCT06,UTC_AC11,UTC_PCT11,PCT_CHG_06,PCT_CHG_11,SHAPEAREA,SHAPELEN
106,11,001,004100,2007,110010041002007,106,2.02,1.48,1.43,96.62162162,0.02,1.35135135,0,0,0.03,2.02702703,0.01,0.67567568,0,0,0.02,1.35135135,0.54,26.77039941,0,0,1.43,96.62162162,0.02,1.35135135,0.04,2.7027027,0.02,1.35135135,0.01,0.67567568,0.01,0.67567568,0,0,0,0,0.54,26.77,1.22,99.18699187,1.31,99.24242424,-2.56537025,-2.62080262,87868.8709225891,3985.97988957379
107,11,001,009700,1000,110010097001000,107,0.81,0.28,0.15,53.57142857,0.1,35.71428571,0,0,0.03,10.71428571,0.01,3.57142857,0.01,3.57142857,0,0,0.53,65.73426573,0,0,0.15,53.57142857,0.1,35.71428571,0.12,42.85714286,0.01,3.57142857,0.01,3.57142857,0.02,7.14285714,0,0,0,0,0.53,65.73,0.04,44.44444444,0.06,75,9.12698413,-21.42857143,35343.2657088863,2904.16663378603
108,11,001,002600,2014,110010026002014,108,0.14,0.14,0.1,71.42857143,0,0,0,0,0.04,28.57142857,0.03,21.42857143,0.01,7.14285714,0,0,0,0,0,0,0.1,71.42857143,0,0,0.01,7.14285714,0.01,7.14285714,0.03,21.42857143,0.03,21.42857143,0,0,0,0,0,0,0.12,100,0.1,71.42857143,-28.57142857,0,6301.1994461714,599.185507394219
109,11,001,006400,2031,110010064002031,109,14.08,0.1,0.08,80,0.01,10,0,0,0,0,0,0,0,0,0,0,13.98,99.29953302,0,0,0.08,80,0.01,10,0.01,10,0,0,0,0,0,0,0,0,0,0,13.98,99.3,0.01,14.28571429,0.22,95.65217391,65.71428571,-15.65217391,613098.356395249,3744.03894686078
74,11,001,002600,1020,110010026001020,74,4.77,3.67,3.39,92.37057221,0.04,1.08991826,0,0,0.24,6.53950954,0.15,4.08719346,0.03,0.81743869,0.06,1.63487738,1.1,23.14229454,0,0,3.39,92.37057221,0.04,1.08991826,0.13,3.54223433,0.1,2.72479564,0.15,4.08719346,0.15,4.08719346,0,0,0,0,1.1,23.14,2.46,100,2.27,97.4248927,-7.62942779,-5.0543205,207841.469594277,7666.86712767708
75,11,001,006202,1090,110010062021090,75,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,100,0,0,0,0,0,0,24413.8539037345,1369.47876803626
76,11,001,000902,2010,110010009022010,76,7.5,4.4,2.04,46.36363636,1.77,40.22727273,0,0,0.07,1.59090909,0,0,0.03,0.68181818,0.04,0.90909091,3.1,41.32713608,0.52,11.81818182,2.04,46.36363636,1.77,40.22727273,1.84,41.81818182,0.07,1.59090909,0,0,0.52,11.81818182,0.52,11.81818182,0,0,3.1,41.33,0,0,0.75,19.32989691,46.36363636,27.03373946,326508.274456099,2693.21028251906
77,11,001,000902,2023,110010009022023,77,42.11,42.11,28.65,68.03609594,6.39,15.17454286,2.23,5.29565424,6.97,16.55188791,2.37,5.62811684,0.41,0.97364047,1.96,4.65447637,0,0,0.1,0.23747328,28.65,68.03609594,4.9,11.63619093,5.94,14.10591308,1.04,2.46972216,4.6,10.92377108,7.52,17.85799098,0,0,2.93,6.95796723,0,0,31.01,73.92133492,22.33,53.04038005,-5.88523898,14.99571589,1834082.15738988,6487.13426426588
78,11,001,006202,1167,110010062021167,78,0.08,0.08,0,0,0,0,0,0,0.08,100,0.08,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,100,0.08,100,0,0,0,0,0,0,0,0,0,0,0,0,3388.10335744467,281.585925385824
79,11,001,005500,2003,110010055002003,79,1.06,0.87,0.86,98.85057471,0,0,0,0,0.01,1.14942529,0,0,0,0,0,0,0.19,17.53731343,0,0,0.86,98.85057471,0,0,0.01,1.14942529,0,0,0,0,0,0,0,0,0,0,0.19,17.54,0.29,100,0.74,98.66666667,-1.14942529,0.18390805,46194.3430694937,5110.37296871083
80,11,001,009801,1001,110010098011001,80,0.29,0.19,0.18,94.73684211,0,0,0,0,0.02,10.52631579,0.01,5.26315789,0,0,0,0,0.1,33.7883959,0,0,0.18,94.73684211,0,0,0,0,0,0,0.01,5.26315789,0.01,5.26315789,0,0,0,0,0.1,33.79,0,0,0.16,88.88888889,94.73684211,5.84795322,12339.7693598928,1186.78660507615
81,11,001,002702,3019,110010027023019,81,0.75,0.61,0.6,98.36065574,0,0,0,0,0.01,1.63934426,0,0,0,0,0,0,0.14,18.41499507,0,0,0.6,98.36065574,0,0,0.01,1.63934426,0.01,1.63934426,0,0,0,0,0,0,0,0,0.14,18.41,0.61,100,0.38,97.43589744,-1.63934426,0.9247583,32710.8883179137,2912.64827449795
82,11,001,011100,1034,110010111001034,82,10.99,10.99,0.97,8.82620564,0.33,3.00272975,4.46,40.58234759,9.69,88.1710646,4.47,40.6733394,0.4,3.63967243,0.37,3.366697,0,0,0,0,0.97,8.82620564,0.33,3.00272975,1.1,10.00909918,0.77,7.00636943,8.93,81.25568699,8.93,81.25568699,0,0,0,0,0,0,0.31,2.82846715,0.72,6.55737705,5.99773849,2.26882859,478662.523333921,3058.69359823565
83,11,001,007301,1007,110010073011007,83,60.42,60.42,4.17,6.90168818,31.23,51.68818272,3.62,5.99139358,25.02,41.4101291,15.34,25.38894406,2.58,4.27010924,3.48,5.75968222,0,0,0,0,4.17,6.90168818,27.8,46.01125455,32.68,54.08805031,4.89,8.09334657,18.96,31.38033764,23.57,39.0102615,0,0,4.61,7.62992387,0,0,1.53,2.55212677,4.64,7.84578965,4.34956141,-0.94410147,2631734.26400968,10299.1550712466
84,11,001,000901,2005,110010009012005,84,15.46,2.1,1.44,68.57142857,0.38,18.0952381,0.07,3.33333333,0.28,13.33333333,0.17,8.0952381,0.02,0.95238095,0.02,0.95238095,13.36,86.38891552,0,0,1.44,68.57142857,0.38,18.0952381,0.42,20,0.04,1.9047619,0.24,11.42857143,0.24,11.42857143,0,0,0,0,13.36,86.39,1.2,71.85628743,1.7,47.09141274,-3.28485885,21.48001583,673486.331440434,5236.69036592719
85,11,001,000100,4048,110010001004048,85,76.27,74.66,73.31,98.19180284,0.7,0.93758371,0.04,0.05357621,0.47,0.62952049,0,0,0.28,0.37503349,0.16,0.21430485,1.6,2.10312472,0.17,0.2276989,73.31,98.19180284,0.7,0.93758371,1.14,1.52692205,0.44,0.58933833,0.04,0.05357621,0.21,0.28127511,0.17,0.2276989,0,0,1.6,2.1,74.67,99.12385504,71.17,93.36219336,-0.9320522,4.82960948,3321747.33162802,11360.6638390922
86,11,001,011100,3056,110010111003056,86,11.18,1.27,1.19,93.7007874,0.02,1.57480315,0,0,0.06,4.72440945,0.01,0.78740157,0,0,0.06,4.72440945,9.91,88.63370101,0,0,1.19,93.7007874,0.02,1.57480315,0.08,6.2992126,0.06,4.72440945,0.01,0.78740157,0.01,0.78740157,0,0,0,0,9.91,88.63,1.6,100,1.61,99.38271605,-6.2992126,-5.68192865,486975.785088559,6922.84090117362
87,11,001,004100,3019,110010041003019,87,0.08,0.04,0.04,100,0,0,0,0,0,0,0,0,0,0,0,0,0.05,55.95238095,0,0,0.04,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,55.95,0.02,100,0.04,100,0,0,3620.44109682555,437.252584015015
88,11,001,009000,1004,110010090001004,88,0.87,0.07,0.05,71.42857143,0.01,14.28571429,0,0,0.01,14.28571429,0.01,14.28571429,0,0,0,0,0.8,91.74729653,0,0,0.05,71.42857143,0.01,14.28571429,0.01,14.28571429,0,0,0.01,14.28571429,0.01,14.28571429,0,0,0,0,0.8,91.75,0.12,100,0.13,100,-28.57142857,-28.57142857,37835.2592099831,877.138694197936
89,11,001,007808,1003,110010078081003,89,0.41,0.3,0.25,83.33333333,0.02,6.66666667,0,0,0.02,6.66666667,0.01,3.33333333,0,0,0.01,3.33333333,0.12,28.71641791,0,0,0.25,83.33333333,0.02,6.66666667,0.03,10,0.01,3.33333333,0.01,3.33333333,0.01,3.33333333,0,0,0,0,0.12,28.72,0.27,96.42857143,0.11,84.61538462,-13.0952381,-1.28205128,17966.7292877057,2128.41474146586
90,11,001,000902,2009,110010009022009,90,48.45,42.51,37.08,87.22653493,3.88,9.12726417,0,0,1.04,2.44648318,0.3,0.7057163,0.6,1.4114326,0.14,0.32933427,5.93,12.24989417,0.52,1.22324159,37.08,87.22653493,3.88,9.12726417,4.62,10.86803105,0.74,1.74076688,0.3,0.7057163,0.82,1.92895789,0.52,1.22324159,0,0,5.93,12.25,31.38,75.12568829,22.91,54.84797702,12.10084664,32.37855792,2110064.18012355,7796.29564468532
91,11,001,001002,1000,110010010021000,91,77.13,77.13,27.25,35.3299624,10.07,13.05587968,10.95,14.19681058,39.81,51.61415792,21.61,28.01763257,3.14,4.07104888,4.11,5.32866589,0,0,0,0,27.25,35.3299624,10.03,13.00401919,16.89,21.89809413,6.86,8.89407494,32.52,42.16258265,33,42.7849086,0,0,0.48,0.62232594,0,0,25.53,33.11713582,27.17,35.22624141,2.21282659,0.10372099,3359450.02857461,8744.88505799096
92,11,001,011100,3027,110010111003027,92,15.63,15.27,7.5,49.11591356,5.93,38.83431565,0.38,2.48853962,1.81,11.85330714,1.38,9.03732809,0,0,0.05,0.32743942,0.36,2.2929614,0.04,0.26195154,7.5,49.11591356,5.93,38.83431565,5.98,39.16175508,0.05,0.32743942,1.76,11.52586771,1.79,11.72233137,0.04,0.26195154,0,0,0.36,2.29,8.07,53.12705727,5.79,37.91748527,-4.01114372,11.19842829,680660.952456286,3550.48970616062
93,11,001,011000,2004,110010110002004,93,44.43,0.85,0.76,89.41176471,0.06,7.05882353,0,0,0.02,2.35294118,0,0,0,0,0.02,2.35294118,43.58,98.09734095,0,0,0.76,89.41176471,0.06,7.05882353,0.08,9.41176471,0.02,2.35294118,0,0,0,0,0,0,0,0,43.58,98.1,0.04,100,0.89,100,-10.58823529,-10.58823529,1935230.23322962,10123.4779973602
94,11,001,006202,1087,110010062021087,94,12.41,11.83,10.11,85.46069315,1.64,13.86306002,0,0,0.07,0.59171598,0,0,0.03,0.25359256,0.05,0.42265427,0.58,4.65903435,0.01,0.08453085,10.11,85.46069315,1.64,13.86306002,1.71,14.45477599,0.07,0.59171598,0,0,0.01,0.08453085,0.01,0.08453085,0,0,0.58,4.66,10.82,88.47097302,9.58,77.5708502,-3.01027986,7.88984295,540635.353527461,7738.33355055369
95,11,001,001803,1010,110010018031010,95,3.03,2.19,2.07,94.52054795,0.03,1.36986301,0,0,0.04,1.82648402,0.02,0.91324201,0.01,0.456621,0.01,0.456621,0.84,27.71211998,0.05,2.28310502,2.07,94.52054795,0.03,1.36986301,0.06,2.73972603,0.02,0.91324201,0.02,0.91324201,0.06,2.73972603,0.05,2.28310502,0,0,0.84,27.71,1.76,100,2.59,99.61538462,-5.47945205,-5.09483667,132041.295877634,5683.2695978703
96,11,001,006202,1067,110010062021067,96,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,100,0,0,0,0,0,0,22246.6528284057,1088.99925331756
97,11,001,002702,3005,110010027023005,97,0.85,0.74,0.7,94.59459459,0.02,2.7027027,0,0,0.02,2.7027027,0,0,0.01,1.35135135,0.01,1.35135135,0.11,12.71137026,0,0,0.7,94.59459459,0.02,2.7027027,0.04,5.40540541,0.01,1.35135135,0,0,0,0,0,0,0,0,0.11,12.71,0.48,97.95918367,0.6,98.36065574,-3.36458908,-3.76606114,36980.1833839124,2891.3473314532
98,11,001,007100,1019,110010071001019,98,34.97,0.61,0.57,93.44262295,0,0,0,0,0.03,4.91803279,0,0,0,0,0.02,3.27868852,34.36,98.26861242,0,0,0.57,93.44262295,0,0,0.03,4.91803279,0.03,4.91803279,0,0,0,0,0,0,0,0,34.36,98.27,0.51,92.72727273,0.55,94.82758621,0.71535022,-1.38496326,1523084.7247762,8354.41312837133
99,11,001,002702,3020,110010027023020,99,0.19,0.13,0.1,76.92307692,0,0,0,0,0.03,23.07692308,0.02,15.38461538,0.01,7.69230769,0,0,0.06,30.96774194,0,0,0.1,76.92307692,0,0,0.01,7.69230769,0.01,7.69230769,0.02,15.38461538,0.02,15.38461538,0,0,0,0,0.06,30.97,0.15,100,0.09,100,-23.07692308,-23.07692308,8353.10495770981,554.969727268585
100,11,001,000400,2009,110010004002009,100,32.95,32.95,25.91,78.63429439,1.36,4.12746586,1.61,4.8861912,5.68,17.23823976,2.98,9.04400607,0.41,1.24430956,0.68,2.06373293,0,0,0,0,25.91,78.63429439,1.36,4.12746586,2.42,7.34446131,1.06,3.21699545,4.59,13.93019727,4.62,14.02124431,0,0,0.03,0.09104704,0,0,25.39,77.10294564,24.66,74.84066768,1.53134874,3.79362671,1435044.39383344,7507.71881638799
101,11,001,000501,2001,110010005012001,101,36.45,36.43,21.06,57.80949767,5.39,14.79549822,4.39,12.05050782,9.98,27.39500412,3.61,9.90941532,1.2,3.29398847,0.79,2.16854241,0.02,0.04948549,0,0,21.06,57.80949767,5.39,14.79549822,7.32,20.09332967,1.93,5.29783146,8,21.95992314,8.06,22.12462256,0,0,0.06,0.16469942,0.02,0.05,21.21,58.23723229,21.22,58.23271131,-0.42773462,-0.42321364,1587779.86382846,8111.82783694285
102,11,001,000100,4025,110010001004025,102,0.19,0.05,0.03,60,0.01,20,0,0,0.01,20,0,0,0,0,0.01,20,0.14,74.3622449,0,0,0.03,60,0.01,20,0.02,40,0.01,20,0,0,0,0,0,0,0,0,0.14,74.36,0.03,75,0.05,83.33333333,-15,-23.33333333,8432.95021598598,644.055035292612
52,11,001,006202,1081,110010062021081,52,54.97,0.57,0.54,94.73684211,0.01,1.75438596,0,0,0.03,5.26315789,0,0,0.01,1.75438596,0.01,1.75438596,54.39,98.95479782,0,0,0.54,94.73684211,0.01,1.75438596,0.03,5.26315789,0.03,5.26315789,0,0,0,0,0,0,0,0,54.39,98.95,0.3,96.77419355,0.64,86.48648649,-2.03735144,8.25035562,2394177.73337473,10539.0980636396
53,11,001,011100,3050,110010111003050,53,52.65,52.6,30.78,58.51711027,20.12,38.25095057,0.01,0.01901141,1.53,2.90874525,1.15,2.18631179,0.33,0.62737643,0.04,0.07604563,0.05,0.09293157,0.17,0.32319392,30.78,58.51711027,12.85,24.42965779,13.16,25.01901141,0.31,0.58935361,1.16,2.20532319,8.66,16.46387833,0.08,0.15209125,7.42,14.10646388,0.05,0.09,27.52,52.3791397,29.24,55.56822501,6.13797056,2.94888526,2293170.17673352,8338.1924833059
54,11,001,006400,2019,110010064002019,54,23.6,0.31,0.27,87.09677419,0.01,3.22580645,0,0,0.03,9.67741935,0,0,0,0,0.03,9.67741935,23.3,98.70588112,0,0,0.27,87.09677419,0.01,3.22580645,0.02,6.4516129,0.01,3.22580645,0,0,0.06,19.35483871,0,0,0.06,19.35483871,23.25,98.53,0.23,95.83333333,0.76,98.7012987,-8.73655914,-11.60452451,1027911.33197158,5915.18450416298
55,11,001,007200,2064,110010072002064,55,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,99.9733901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,99.97,0,0,0,0,0,0,121541.850795031,1439.59169146246
56,11,001,007401,1001,110010074011001,56,4.38,0.03,0.03,100,0,0,0,0,0,0,0,0,0,0,0,0,4.35,99.39640097,0,0,0.03,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,99.4,0,0,0.08,88.88888889,100,11.11111111,190629.941615992,1811.01222227713
57,11,001,007601,5004,110010076015004,57,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,99.92040751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,99.92,0,0,0,0,0,0,67633.4705694186,1064.30687974133
58,11,001,000801,4009,110010008014009,58,0.71,0.09,0.09,100,0,0,0,0,0,0,0,0,0,0,0,0,0.62,86.88410826,0,0,0.09,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,86.88,0.02,66.66666667,0.07,100,33.33333333,0,31019.7239583204,1587.44322637913
110,11,001,006202,1250,110010062021250,110,35.34,0.8,0.62,77.5,0.03,3.75,0,0,0.14,17.5,0.1,12.5,0,0,0.04,5,34.54,97.74063844,0,0,0.62,77.5,0.03,3.75,0.08,10,0.04,5,0.1,12.5,0.1,12.5,0,0,0,0,34.54,97.74,0.14,87.5,0.73,100,-10,-22.5,1539252.37794305,5061.66917571266
111,11,001,006400,2020,110010064002020,111,23.23,0.05,0.02,40,0,0,0,0,0.02,40,0,0,0,0,0.02,40,23.18,99.78510181,0,0,0.02,40,0,0,0.02,40,0.02,40,0,0,0.01,20,0,0,0.01,20,23.17,99.73,0.01,50,0.08,80,-10,-40,1011812.82072254,5212.16760591955
112,11,001,001301,1011,110010013011011,112,0.15,0.12,0.11,91.66666667,0,0,0,0,0.01,8.33333333,0.01,8.33333333,0,0,0,0,0.03,18.73963516,0,0,0.11,91.66666667,0,0,0,0,0,0,0.01,8.33333333,0.01,8.33333333,0,0,0,0,0.03,18.74,0.05,100,0.11,100,-8.33333333,-8.33333333,6517.0589846077,462.684701644393
113,11,001,002302,1005,110010023021005,113,15.36,15.36,4.17,27.1484375,4.19,27.27864583,3.09,20.1171875,6.92,45.05208333,3.04,19.79166667,0.63,4.1015625,0.16,1.04166667,0,0,0.08,0.52083333,4.17,27.1484375,4.19,27.27864583,4.97,32.35677083,0.79,5.14322917,6.13,39.90885417,6.22,40.49479167,0.08,0.52083333,0,0,0,0,2.28,14.84375,3.93,25.5526658,12.3046875,1.5957717,669609.145985884,3672.00234685374
114,11,001,011100,3042,110010111003042,114,48.65,48.5,24.74,51.01030928,16.17,33.34020619,0.18,0.37113402,7.5,15.46391753,6.48,13.36082474,0.53,1.09278351,0.31,0.63917526,0.15,0.31035551,0.09,0.18556701,24.74,51.01030928,16.17,33.34020619,17.01,35.07216495,0.84,1.73195876,6.66,13.73195876,6.75,13.91752577,0.09,0.18556701,0,0,0.15,0.31,20.76,42.84829721,21.91,45.04523026,8.16201206,5.96507902,2119053.41076371,14203.9936363904
115,11,001,006202,1088,110010062021088,115,2.58,1.05,0.33,31.42857143,0.72,68.57142857,0,0,0,0,0,0,0,0,0,0,1.53,59.18582375,0,0,0.33,31.42857143,0.72,68.57142857,0.73,69.52380952,0,0,0,0,0,0,0,0,0,0,1.53,59.19,1.19,99.16666667,0.1,66.66666667,-67.73809524,-35.23809524,112299.729961523,4001.37718948929
154,11,001,002600,2003,110010026002003,154,3.37,2.6,2.56,98.46153846,0.03,1.15384615,0,0,0.01,0.38461538,0.01,0.38461538,0,0,0,0,0.77,22.90277676,0.01,0.38461538,2.56,98.46153846,0.03,1.15384615,0.03,1.15384615,0,0,0.01,0.38461538,0.01,0.38461538,0.01,0.38461538,0,0,0.77,22.9,1.59,100,2.72,99.27007299,-1.53846154,-0.80853453,146915.988491748,6088.65978436573
155,11,001,002001,2006,110010020012006,155,1.45,1.32,0.85,64.39393939,0.14,10.60606061,0,0,0.32,24.24242424,0.27,20.45454545,0.04,3.03030303,0.01,0.75757576,0.13,9.26746167,0,0,0.85,64.39393939,0.14,10.60606061,0.2,15.15151515,0.06,4.54545455,0.27,20.45454545,0.27,20.45454545,0,0,0,0,0.13,9.27,0.82,67.76859504,0.98,72.59259259,-3.37465565,-8.1986532,63104.4052282393,1322.23273391928
156,11,001,007304,1011,110010073041011,156,1.23,1.15,0.88,76.52173913,0.14,12.17391304,0,0,0,0,0,0,0,0,0,0,0.08,6.82682683,0.12,10.43478261,0.88,76.52173913,0.14,12.17391304,0.14,12.17391304,0,0,0,0,0.12,10.43478261,0.12,10.43478261,0,0,0.08,6.83,0.75,100,0.99,99,-23.47826087,-22.47826087,53687.2735699656,3429.64047843464
157,11,001,000100,4028,110010001004028,157,0.14,0.05,0.05,100,0,0,0,0,0.01,20,0,0,0.01,20,0,0,0.08,59.56284153,0,0,0.05,100,0,0,0.01,20,0.01,20,0,0,0,0,0,0,0,0,0.08,59.56,0,0,0.03,100,100,0,5956.80236301381,804.216110292316
158,11,001,006804,1016,110010068041016,158,28.37,3.6,0.85,23.61111111,2.7,75,0,0,0.04,1.11111111,0,0,0,0,0.04,1.11111111,24.77,87.32490069,0,0,0.85,23.61111111,2.7,75,2.75,76.38888889,0.04,1.11111111,0,0,0,0,0,0,0,0,24.77,87.32,1.35,30.75170843,1.35,99.26470588,-7.14059732,-75.65359477,1235566.47609455,9825.42187571708
116,11,001,005600,2011,110010056002011,116,0.74,0.26,0.24,92.30769231,0,0,0,0,0.02,7.69230769,0.01,3.84615385,0.01,3.84615385,0,0,0.48,65.02347418,0,0,0.24,92.30769231,0,0,0.01,3.84615385,0.01,3.84615385,0.01,3.84615385,0.01,3.84615385,0,0,0,0,0.48,65.02,0.1,90.90909091,0.15,93.75,1.3986014,-1.44230769,32037.7314323483,2549.94281748597
117,11,001,007301,1011,110010073011011,117,55.44,0.03,0.03,100,0,0,0,0,0,0,0,0,0,0,0,0,55.41,99.94517324,0,0,0.03,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.41,99.95,0,0,0,0,100,100,2414593.74890687,9362.17449380953
118,11,001,007304,1009,110010073041009,118,33.75,33.36,19.9,59.65227818,9.78,29.31654676,0,0,3.12,9.35251799,1.98,5.9352518,0.93,2.78776978,0.21,0.6294964,0.38,1.14079856,0.55,1.64868106,19.9,59.65227818,8.39,25.1498801,9.43,28.26738609,1.04,3.117506,1.98,5.9352518,4.03,12.08033573,0.32,0.95923261,1.73,5.18585132,0.38,1.14,21.07,62.57796258,19.77,58.68210151,-2.9256844,0.97017666,1470115.93305029,10191.3300396719
119,11,001,006202,1192,110010062021192,119,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,100,0,0,0,0,0,0,18822.0636329693,801.750045719734
120,11,001,000902,2037,110010009022037,120,2.19,0.45,0.45,100,0,0,0,0,0,0,0,0,0,0,0,0,1.74,79.41607485,0,0,0.45,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,79.42,0.41,97.61904762,0.26,100,2.38095238,0,95261.7493845126,4620.08106591289
121,11,001,000902,2014,110010009022014,121,3.1,0.43,0.43,100,0,0,0,0,0,0,0,0,0,0,0,0,2.66,85.96967279,0,0,0.43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,85.97,0.2,100,0.32,91.42857143,0,8.57142857,135035.13428615,5288.1126109679
122,11,001,000501,1004,110010005011004,122,95.98,95.89,70.36,73.37574304,5.78,6.02774012,5.22,5.44373762,19.68,20.52351653,8.15,8.49932214,2.12,2.21086662,4.19,4.36959016,0.08,0.08805197,0.07,0.07300031,70.36,73.37574304,5.76,6.00688289,11.93,12.44133903,6.17,6.43445615,13.37,13.94305976,13.6,14.18291793,0.07,0.07300031,0.16,0.16685786,0.08,0.09,62.79,65.98360656,60.41,62.97956631,7.39213648,10.39617673,4180525.40700991,12222.9613415546
123,11,001,000600,2005,110010006002005,123,14.94,14.94,10.21,68.34002677,1.2,8.03212851,1.94,12.98527443,3.53,23.62784471,0.67,4.48460509,0.11,0.73627845,0.81,5.42168675,0,0,0,0,10.21,68.34002677,1.19,7.96519411,2.06,13.78848728,0.87,5.82329317,2.61,17.46987952,2.67,17.87148594,0,0,0.06,0.40160643,0,0,9.19,61.51271754,8.2,54.88621151,6.82730924,13.45381526,650868.460671254,3908.90188373219
124,11,001,006202,1247,110010062021247,124,563.06,1.91,1.04,54.45026178,0.19,9.94764398,0.1,5.23560209,0.67,35.07853403,0,0,0.04,2.09424084,0.54,28.27225131,561.15,99.66132995,0,0,1.04,54.45026178,0.19,9.94764398,0.77,40.31413613,0.58,30.36649215,0.1,5.23560209,0.1,5.23560209,0,0,0,0,561.15,99.66,0.12,100,1.43,87.73006135,-45.54973822,-33.27979957,24525688.1059791,26485.374190967
125,11,001,001600,4013,110010016004013,125,0.11,0.08,0.05,62.5,0.01,12.5,0,0,0,0,0,0,0,0,0,0,0.03,24.94432071,0.03,37.5,0.05,62.5,0.01,12.5,0.01,12.5,0,0,0,0,0.03,37.5,0.03,37.5,0,0,0.03,24.94,0.01,100,0.06,100,-37.5,-37.5,4846.25873648398,400.779505538965
126,11,001,003900,2009,110010039002009,126,0.32,0.29,0.26,89.65517241,0,0,0,0,0.02,6.89655172,0.01,3.44827586,0.01,3.44827586,0,0,0.03,9.90712074,0,0,0.26,89.65517241,0,0,0.01,3.44827586,0.01,3.44827586,0.01,3.44827586,0.01,3.44827586,0,0,0,0,0.03,9.91,0.06,100,0.2,100,-10.34482759,-10.34482759,13941.2583807087,645.630447881115
127,11,001,003900,2007,110010039002007,127,2.37,1.84,1.79,97.2826087,0.01,0.54347826,0,0,0.04,2.17391304,0.02,1.08695652,0.01,0.54347826,0.01,0.54347826,0.53,22.33090531,0,0,1.79,97.2826087,0.01,0.54347826,0.03,1.63043478,0.02,1.08695652,0.02,1.08695652,0.02,1.08695652,0,0,0,0,0.53,22.33,1.44,100,1.22,97.6,-2.7173913,-0.3173913,103306.827862268,7634.2873340847
128,11,001,004100,3010,110010041003010,128,3.65,2.37,2.33,98.31223629,0.03,1.26582278,0,0,0.01,0.42194093,0,0,0,0,0.01,0.42194093,1.28,35.18656464,0,0,2.33,98.31223629,0.03,1.26582278,0.03,1.26582278,0.01,0.42194093,0,0,0,0,0,0,0,0,1.28,35.19,1.75,99.43181818,2.02,97.11538462,-1.11958189,1.19685167,158919.789097448,7474.76742384055
129,11,001,002302,1009,110010023021009,129,53.93,53.69,18.81,35.03445707,34.25,63.79214006,0.03,0.05587633,0.62,1.15477743,0.43,0.80089402,0.06,0.11175265,0.09,0.16762898,0.24,0.4531293,0,0,18.81,35.03445707,20.77,38.68504377,20.9,38.92717452,0.13,0.24213075,0.46,0.85677035,13.99,26.05699385,0,0,13.53,25.20022351,0.23,0.43,12.88,23.97617275,14.88,27.70433811,11.05828432,7.33011896,2349202.32163885,6604.02602521428
130,11,001,010300,1005,110010103001005,130,42.32,42.32,7.65,18.07655955,10.17,24.03119093,11.61,27.43383743,24.5,57.89224953,7.05,16.65879017,3.51,8.29395085,2.33,5.50567108,0,0,0,0,7.65,18.07655955,10.16,24.00756144,15.89,37.54725898,5.73,13.53969754,18.66,44.0926276,18.78,44.37618147,0,0,0.12,0.28355388,0,0,6.5,15.37369915,6.32,14.93383743,2.7028604,3.14272212,1843171.7070787,7393.96882068058
